기준년월,지자체,방문자 구분,방문자수
202212,제주특별자치도,전체방문자(a+b+c),2.2106664E7
202301,서울특별시,현지인방문자(a),1.4307482E8
202301,서울특별시,외지인방문자(b),4.7059016E7
202301,서울특별시,외국인방문자(c),204938.0
202301,서울특별시,외부방문자(b+c),4.7263954E7
202301,서울특별시,전체방문자(a+b+c),1.90338774E8
202301,부산광역시,현지인방문자(a),4.7114876E7
202301,부산광역시,외지인방문자(b),1.316168E7
202301,부산광역시,외국인방문자(c),20416.0
202301,부산광역시,외부방문자(b+c),1.3182096E7
202301,부산광역시,전체방문자(a+b+c),6.0296971E7
202301,대구광역시,현지인방문자(a),3.7366308E7
202301,대구광역시,외지인방문자(b),9140509.0
202301,대구광역시,외국인방문자(c),7296.0
202301,대구광역시,외부방문자(b+c),9147805.0
202301,대구광역시,전체방문자(a+b+c),4.6514113E7
202301,인천광역시,현지인방문자(a),3.91918E7
202301,인천광역시,외지인방문자(b),1.407959E7
202301,인천광역시,외국인방문자(c),244992.0
202301,인천광역시,외부방문자(b+c),1.4324582E7
202301,인천광역시,전체방문자(a+b+c),5.3516381E7
202301,광주광역시,현지인방문자(a),2.2421816E7
202301,광주광역시,외지인방문자(b),5699004.0
202301,광주광역시,외국인방문자(c),2640.0
202301,광주광역시,외부방문자(b+c),5701644.0
202301,광주광역시,전체방문자(a+b+c),2.812346E7
202301,대전광역시,현지인방문자(a),2.2916453E7
202301,대전광역시,외지인방문자(b),6835395.0
202301,대전광역시,외국인방문자(c),6194.0
202301,대전광역시,외부방문자(b+c),6841589.0
202301,대전광역시,전체방문자(a+b+c),2.9758042E7
202301,울산광역시,현지인방문자(a),1.7156881E7
202301,울산광역시,외지인방문자(b),4227856.0
202301,울산광역시,외국인방문자(c),5717.0
202301,울산광역시,외부방문자(b+c),4233573.0
202301,울산광역시,전체방문자(a+b+c),2.1390454E7
202301,세종특별자치시,현지인방문자(a),5384855.0
202301,세종특별자치시,외지인방문자(b),2244179.0
202301,세종특별자치시,외국인방문자(c),1877.0
202301,세종특별자치시,외부방문자(b+c),2246056.0
202301,세종특별자치시,전체방문자(a+b+c),7630911.0
202301,경기도,현지인방문자(a),1.96751604E8
202301,경기도,외지인방문자(b),4.8846553E7
202301,경기도,외국인방문자(c),92655.0
202301,경기도,외부방문자(b+c),4.8939208E7
202301,경기도,전체방문자(a+b+c),2.45690812E8
202301,강원도,현지인방문자(a),2.7639717E7
202301,강원도,외지인방문자(b),1.259783E7
202301,강원도,외국인방문자(c),17273.0
202301,강원도,외부방문자(b+c),1.2615103E7
202301,강원도,전체방문자(a+b+c),4.025482E7
202301,충청북도,현지인방문자(a),2.4605994E7
202301,충청북도,외지인방문자(b),8619737.0
202301,충청북도,외국인방문자(c),11182.0
202301,충청북도,외부방문자(b+c),8630919.0
202301,충청북도,전체방문자(a+b+c),3.3236913E7
202301,충청남도,현지인방문자(a),3.28414E7
202301,충청남도,외지인방문자(b),1.2629928E7
202301,충청남도,외국인방문자(c),30229.0
202301,충청남도,외부방문자(b+c),1.2660157E7
202301,충청남도,전체방문자(a+b+c),4.5501557E7
202301,전라북도,현지인방문자(a),3.0700873E7
202301,전라북도,외지인방문자(b),8259524.0
202301,전라북도,외국인방문자(c),7225.0
202301,전라북도,외부방문자(b+c),8266749.0
202301,전라북도,전체방문자(a+b+c),3.8967622E7
202301,전라남도,현지인방문자(a),2.9275326E7
202301,전라남도,외지인방문자(b),1.0612343E7
202301,전라남도,외국인방문자(c),7041.0
202301,전라남도,외부방문자(b+c),1.0619384E7
202301,전라남도,전체방문자(a+b+c),3.989471E7
202301,경상북도,현지인방문자(a),4.2853094E7
202301,경상북도,외지인방문자(b),1.5381562E7
202301,경상북도,외국인방문자(c),6070.0
202301,경상북도,외부방문자(b+c),1.5387632E7
202301,경상북도,전체방문자(a+b+c),5.8240726E7
202301,경상남도,현지인방문자(a),5.0305262E7
202301,경상남도,외지인방문자(b),1.345338E7
202301,경상남도,외국인방문자(c),12226.0
202301,경상남도,외부방문자(b+c),1.3465606E7
202301,경상남도,전체방문자(a+b+c),6.3770868E7
202301,제주특별자치도,현지인방문자(a),1.6629515E7
202301,제주특별자치도,외지인방문자(b),5372801.0
202301,제주특별자치도,외국인방문자(c),5136.0
202301,제주특별자치도,외부방문자(b+c),5377937.0
202301,제주특별자치도,전체방문자(a+b+c),2.2007452E7
202302,서울특별시,현지인방문자(a),1.34727806E8
202302,서울특별시,외지인방문자(b),4.691771E7
202302,서울특별시,외국인방문자(c),180545.0
202302,서울특별시,외부방문자(b+c),4.7098255E7
202302,서울특별시,전체방문자(a+b+c),1.81826062E8
202302,부산광역시,현지인방문자(a),4.3160565E7
202302,부산광역시,외지인방문자(b),1.1221777E7
202302,부산광역시,외국인방문자(c),18966.0
202302,부산광역시,외부방문자(b+c),1.1240743E7
202302,부산광역시,전체방문자(a+b+c),5.4401308E7
202302,대구광역시,현지인방문자(a),3.4932208E7
202302,대구광역시,외지인방문자(b),7667681.0
202302,대구광역시,외국인방문자(c),5927.0
202302,대구광역시,외부방문자(b+c),7673608.0
202302,대구광역시,전체방문자(a+b+c),4.2605817E7
202302,인천광역시,현지인방문자(a),3.6966058E7
202302,인천광역시,외지인방문자(b),1.3018884E7
202302,인천광역시,외국인방문자(c),172760.0
202302,인천광역시,외부방문자(b+c),1.3191643E7
202302,인천광역시,전체방문자(a+b+c),5.0157702E7
202302,광주광역시,현지인방문자(a),2.0724032E7
202302,광주광역시,외지인방문자(b),4753595.0
202302,광주광역시,외국인방문자(c),2403.0
202302,광주광역시,외부방문자(b+c),4755998.0
202302,광주광역시,전체방문자(a+b+c),2.548003E7
202302,대전광역시,현지인방문자(a),2.153234E7
202302,대전광역시,외지인방문자(b),6167550.0
202302,대전광역시,외국인방문자(c),5478.0
202302,대전광역시,외부방문자(b+c),6173027.0
202302,대전광역시,전체방문자(a+b+c),2.7705367E7
202302,울산광역시,현지인방문자(a),1.5817792E7
202302,울산광역시,외지인방문자(b),3567974.0
202302,울산광역시,외국인방문자(c),5560.0
202302,울산광역시,외부방문자(b+c),3573533.0
202302,울산광역시,전체방문자(a+b+c),1.9391325E7
202302,세종특별자치시,현지인방문자(a),5087932.0
202302,세종특별자치시,외지인방문자(b),2081051.0
202302,세종특별자치시,외국인방문자(c),1963.0
202302,세종특별자치시,외부방문자(b+c),2083014.0
202302,세종특별자치시,전체방문자(a+b+c),7170947.0
202302,경기도,현지인방문자(a),1.85737556E8
202302,경기도,외지인방문자(b),4.6803474E7
202302,경기도,외국인방문자(c),78384.0
202302,경기도,외부방문자(b+c),4.6881857E7
202302,경기도,전체방문자(a+b+c),2.32619413E8
202302,강원도,현지인방문자(a),2.5880827E7
202302,강원도,외지인방문자(b),1.1172693E7
202302,강원도,외국인방문자(c),12445.0
202302,강원도,외부방문자(b+c),1.1185138E7
202302,강원도,전체방문자(a+b+c),3.7065965E7
202302,충청북도,현지인방문자(a),2.3178526E7
202302,충청북도,외지인방문자(b),7548436.0
202302,충청북도,외국인방문자(c),10277.0
202302,충청북도,외부방문자(b+c),7558713.0
202302,충청북도,전체방문자(a+b+c),3.0737239E7
202302,충청남도,현지인방문자(a),3.0996161E7
202302,충청남도,외지인방문자(b),1.1278113E7
202302,충청남도,외국인방문자(c),23787.0
202302,충청남도,외부방문자(b+c),1.13019E7
202302,충청남도,전체방문자(a+b+c),4.2298061E7
202302,전라북도,현지인방문자(a),2.8799029E7
202302,전라북도,외지인방문자(b),6544125.0
202302,전라북도,외국인방문자(c),5585.0
202302,전라북도,외부방문자(b+c),6549710.0
202302,전라북도,전체방문자(a+b+c),3.5348739E7
202302,전라남도,현지인방문자(a),2.7523206E7
202302,전라남도,외지인방문자(b),8456077.0
202302,전라남도,외국인방문자(c),5149.0
202302,전라남도,외부방문자(b+c),8461226.0
202302,전라남도,전체방문자(a+b+c),3.5984432E7
202302,경상북도,현지인방문자(a),4.0226476E7
202302,경상북도,외지인방문자(b),1.2768598E7
202302,경상북도,외국인방문자(c),5628.0
202302,경상북도,외부방문자(b+c),1.2774226E7
202302,경상북도,전체방문자(a+b+c),5.3000703E7
202302,경상남도,현지인방문자(a),4.6524968E7
202302,경상남도,외지인방문자(b),1.0716444E7
202302,경상남도,외국인방문자(c),11542.0
202302,경상남도,외부방문자(b+c),1.0727986E7
202302,경상남도,전체방문자(a+b+c),5.7252954E7
202302,제주특별자치도,현지인방문자(a),1.550277E7
202302,제주특별자치도,외지인방문자(b),4931644.0
202302,제주특별자치도,외국인방문자(c),4630.0
202302,제주특별자치도,외부방문자(b+c),4936273.0
202302,제주특별자치도,전체방문자(a+b+c),2.0439044E7
202303,서울특별시,현지인방문자(a),1.49666394E8
202303,서울특별시,외지인방문자(b),5.4703464E7
202303,서울특별시,외국인방문자(c),289560.0
202303,서울특별시,외부방문자(b+c),5.4993024E7
202303,서울특별시,전체방문자(a+b+c),2.04659418E8
202303,부산광역시,현지인방문자(a),4.8874147E7
202303,부산광역시,외지인방문자(b),1.3128549E7
202303,부산광역시,외국인방문자(c),34211.0
202303,부산광역시,외부방문자(b+c),1.316276E7
202303,부산광역시,전체방문자(a+b+c),6.2036907E7
202303,대구광역시,현지인방문자(a),3.9427182E7
202303,대구광역시,외지인방문자(b),9281352.0
202303,대구광역시,외국인방문자(c),9120.0
202303,대구광역시,외부방문자(b+c),9290473.0
202303,대구광역시,전체방문자(a+b+c),4.8717654E7
202303,인천광역시,현지인방문자(a),4.1974846E7
202303,인천광역시,외지인방문자(b),1.5411358E7
202303,인천광역시,외국인방문자(c),220854.0
202303,인천광역시,외부방문자(b+c),1.5632212E7
202303,인천광역시,전체방문자(a+b+c),5.7607057E7
202303,광주광역시,현지인방문자(a),2.3691192E7
202303,광주광역시,외지인방문자(b),6137498.0
202303,광주광역시,외국인방문자(c),4007.0
202303,광주광역시,외부방문자(b+c),6141505.0
202303,광주광역시,전체방문자(a+b+c),2.9832697E7
202303,대전광역시,현지인방문자(a),2.419698E7
202303,대전광역시,외지인방문자(b),7722176.0
202303,대전광역시,외국인방문자(c),7552.0
202303,대전광역시,외부방문자(b+c),7729728.0
202303,대전광역시,전체방문자(a+b+c),3.1926708E7
202303,울산광역시,현지인방문자(a),1.7845754E7
202303,울산광역시,외지인방문자(b),4297657.0
202303,울산광역시,외국인방문자(c),6402.0
202303,울산광역시,외부방문자(b+c),4304059.0
202303,울산광역시,전체방문자(a+b+c),2.2149814E7
202303,세종특별자치시,현지인방문자(a),5823629.0
202303,세종특별자치시,외지인방문자(b),2690496.0
202303,세종특별자치시,외국인방문자(c),2337.0
202303,세종특별자치시,외부방문자(b+c),2692832.0
202303,세종특별자치시,전체방문자(a+b+c),8516461.0
202303,경기도,현지인방문자(a),2.0978126E8
202303,경기도,외지인방문자(b),5.6997493E7
202303,경기도,외국인방문자(c),107829.0
202303,경기도,외부방문자(b+c),5.7105322E7
202303,경기도,전체방문자(a+b+c),2.66886583E8
202303,강원도,현지인방문자(a),3.0238866E7
202303,강원도,외지인방문자(b),1.2137069E7
202303,강원도,외국인방문자(c),15825.0
202303,강원도,외부방문자(b+c),1.2152894E7
202303,강원도,전체방문자(a+b+c),4.239176E7
202303,충청북도,현지인방문자(a),2.6185498E7
202303,충청북도,외지인방문자(b),1.0033978E7
202303,충청북도,외국인방문자(c),15470.0
202303,충청북도,외부방문자(b+c),1.0049449E7
202303,충청북도,전체방문자(a+b+c),3.6234947E7
202303,충청남도,현지인방문자(a),3.480631E7
202303,충청남도,외지인방문자(b),1.486009E7
202303,충청남도,외국인방문자(c),27159.0
202303,충청남도,외부방문자(b+c),1.4887249E7
202303,충청남도,전체방문자(a+b+c),4.9693559E7
202303,전라북도,현지인방문자(a),3.2892412E7
202303,전라북도,외지인방문자(b),8103039.0
202303,전라북도,외국인방문자(c),7852.0
202303,전라북도,외부방문자(b+c),8110891.0
202303,전라북도,전체방문자(a+b+c),4.1003303E7
202303,전라남도,현지인방문자(a),3.1477334E7
202303,전라남도,외지인방문자(b),1.1146737E7
202303,전라남도,외국인방문자(c),6968.0
202303,전라남도,외부방문자(b+c),1.1153705E7
202303,전라남도,전체방문자(a+b+c),4.2631039E7
202303,경상북도,현지인방문자(a),4.572806E7
202303,경상북도,외지인방문자(b),1.5815412E7
202303,경상북도,외국인방문자(c),9135.0
202303,경상북도,외부방문자(b+c),1.5824546E7
202303,경상북도,전체방문자(a+b+c),6.1552606E7
202303,경상남도,현지인방문자(a),5.3177148E7
202303,경상남도,외지인방문자(b),1.3747083E7
202303,경상남도,외국인방문자(c),15300.0
202303,경상남도,외부방문자(b+c),1.3762383E7
202303,경상남도,전체방문자(a+b+c),6.6939532E7
202303,제주특별자치도,현지인방문자(a),1.7655757E7
202303,제주특별자치도,외지인방문자(b),5266828.0
202303,제주특별자치도,외국인방문자(c),8850.0
202303,제주특별자치도,외부방문자(b+c),5275678.0
202303,제주특별자치도,전체방문자(a+b+c),2.2931435E7
202304,서울특별시,현지인방문자(a),1.40546906E8
202304,서울특별시,외지인방문자(b),4.4422917E7
202304,서울특별시,외국인방문자(c),608584.0
202304,서울특별시,외부방문자(b+c),4.5031501E7
202304,서울특별시,전체방문자(a+b+c),1.85578407E8
202304,부산광역시,현지인방문자(a),4.6012568E7
202304,부산광역시,외지인방문자(b),1.1330249E7
202304,부산광역시,외국인방문자(c),164954.0
202304,부산광역시,외부방문자(b+c),1.1495203E7
202304,부산광역시,전체방문자(a+b+c),5.7507771E7
202304,대구광역시,현지인방문자(a),3.7480642E7
202304,대구광역시,외지인방문자(b),7756126.0
202304,대구광역시,외국인방문자(c),27199.0
202304,대구광역시,외부방문자(b+c),7783325.0
202304,대구광역시,전체방문자(a+b+c),4.5263968E7
202304,인천광역시,현지인방문자(a),3.9418295E7
202304,인천광역시,외지인방문자(b),1.3465466E7
202304,인천광역시,외국인방문자(c),364790.0
202304,인천광역시,외부방문자(b+c),1.3830256E7
202304,인천광역시,전체방문자(a+b+c),5.3248551E7
202304,광주광역시,현지인방문자(a),2.2426229E7
202304,광주광역시,외지인방문자(b),4883260.0
202304,광주광역시,외국인방문자(c),9137.0
202304,광주광역시,외부방문자(b+c),4892397.0
202304,광주광역시,전체방문자(a+b+c),2.7318626E7
202304,대전광역시,현지인방문자(a),2.3085958E7
202304,대전광역시,외지인방문자(b),6231012.0
202304,대전광역시,외국인방문자(c),10924.0
202304,대전광역시,외부방문자(b+c),6241935.0
202304,대전광역시,전체방문자(a+b+c),2.9327893E7
202304,울산광역시,현지인방문자(a),1.714705E7
202304,울산광역시,외지인방문자(b),3728946.0
202304,울산광역시,외국인방문자(c),19265.0
202304,울산광역시,외부방문자(b+c),3748211.0
202304,울산광역시,전체방문자(a+b+c),2.089526E7
202304,세종특별자치시,현지인방문자(a),5544154.0
202304,세종특별자치시,외지인방문자(b),2173804.0
202304,세종특별자치시,외국인방문자(c),3416.0
202304,세종특별자치시,외부방문자(b+c),2177221.0
202304,세종특별자치시,전체방문자(a+b+c),7721375.0
202304,경기도,현지인방문자(a),1.98545718E8
202304,경기도,외지인방문자(b),4.8758787E7
202304,경기도,외국인방문자(c),220109.0
202304,경기도,외부방문자(b+c),4.8978896E7
202304,경기도,전체방문자(a+b+c),2.47524614E8
202304,강원도,현지인방문자(a),2.8644102E7
202304,강원도,외지인방문자(b),1.1124407E7
202304,강원도,외국인방문자(c),40648.0
202304,강원도,외부방문자(b+c),1.1165055E7
202304,강원도,전체방문자(a+b+c),3.9809157E7
202304,충청북도,현지인방문자(a),2.5064711E7
202304,충청북도,외지인방문자(b),9069074.0
202304,충청북도,외국인방문자(c),22209.0
202304,충청북도,외부방문자(b+c),9091283.0
202304,충청북도,전체방문자(a+b+c),3.4155994E7
202304,충청남도,현지인방문자(a),3.3314876E7
202304,충청남도,외지인방문자(b),1.3524164E7
202304,충청남도,외국인방문자(c),39079.0
202304,충청남도,외부방문자(b+c),1.3563243E7
202304,충청남도,전체방문자(a+b+c),4.6878119E7
202304,전라북도,현지인방문자(a),3.1510622E7
202304,전라북도,외지인방문자(b),7583096.0
202304,전라북도,외국인방문자(c),21698.0
202304,전라북도,외부방문자(b+c),7604794.0
202304,전라북도,전체방문자(a+b+c),3.9115417E7
202304,전라남도,현지인방문자(a),3.0130348E7
202304,전라남도,외지인방문자(b),1.1018892E7
202304,전라남도,외국인방문자(c),27556.0
202304,전라남도,외부방문자(b+c),1.1046449E7
202304,전라남도,전체방문자(a+b+c),4.1176797E7
202304,경상북도,현지인방문자(a),4.3811744E7
202304,경상북도,외지인방문자(b),1.4299614E7
202304,경상북도,외국인방문자(c),33702.0
202304,경상북도,외부방문자(b+c),1.4333316E7
202304,경상북도,전체방문자(a+b+c),5.8145059E7
202304,경상남도,현지인방문자(a),5.0708486E7
202304,경상남도,외지인방문자(b),1.2409229E7
202304,경상남도,외국인방문자(c),47866.0
202304,경상남도,외부방문자(b+c),1.2457095E7
202304,경상남도,전체방문자(a+b+c),6.3165581E7
202304,제주특별자치도,현지인방문자(a),1.6894826E7
202304,제주특별자치도,외지인방문자(b),5061833.0
202304,제주특별자치도,외국인방문자(c),59858.0
202304,제주특별자치도,외부방문자(b+c),5121691.0
202304,제주특별자치도,전체방문자(a+b+c),2.2016517E7
202305,서울특별시,현지인방문자(a),1.54129426E8
202305,서울특별시,외지인방문자(b),4.8890608E7
202305,서울특별시,외국인방문자(c),600415.0
202305,서울특별시,외부방문자(b+c),4.9491023E7
202305,서울특별시,전체방문자(a+b+c),2.03620449E8
202305,부산광역시,현지인방문자(a),4.9767123E7
202305,부산광역시,외지인방문자(b),1.2296326E7
202305,부산광역시,외국인방문자(c),154964.0
202305,부산광역시,외부방문자(b+c),1.245129E7
202305,부산광역시,전체방문자(a+b+c),6.2218413E7
202305,대구광역시,현지인방문자(a),3.955092E7
202305,대구광역시,외지인방문자(b),8309998.0
202305,대구광역시,외국인방문자(c),29491.0
202305,대구광역시,외부방문자(b+c),8339489.0
202305,대구광역시,전체방문자(a+b+c),4.7890409E7
202305,인천광역시,현지인방문자(a),4.3145515E7
202305,인천광역시,외지인방문자(b),1.5536388E7
202305,인천광역시,외국인방문자(c),361796.0
202305,인천광역시,외부방문자(b+c),1.5898184E7
202305,인천광역시,전체방문자(a+b+c),5.9043699E7
202305,광주광역시,현지인방문자(a),2.4261864E7
202305,광주광역시,외지인방문자(b),5579196.0
202305,광주광역시,외국인방문자(c),8275.0
202305,광주광역시,외부방문자(b+c),5587471.0
202305,광주광역시,전체방문자(a+b+c),2.9849334E7
202305,대전광역시,현지인방문자(a),2.4993528E7
202305,대전광역시,외지인방문자(b),6633008.0
202305,대전광역시,외국인방문자(c),10894.0
202305,대전광역시,외부방문자(b+c),6643901.0
202305,대전광역시,전체방문자(a+b+c),3.1637429E7
202305,울산광역시,현지인방문자(a),1.8137889E7
202305,울산광역시,외지인방문자(b),4282096.0
202305,울산광역시,외국인방문자(c),20925.0
202305,울산광역시,외부방문자(b+c),4303021.0
202305,울산광역시,전체방문자(a+b+c),2.244091E7
202305,세종특별자치시,현지인방문자(a),6141359.0
202305,세종특별자치시,외지인방문자(b),2314770.0
202305,세종특별자치시,외국인방문자(c),3292.0
202305,세종특별자치시,외부방문자(b+c),2318062.0
202305,세종특별자치시,전체방문자(a+b+c),8459421.0
202305,경기도,현지인방문자(a),2.13997648E8
202305,경기도,외지인방문자(b),5.3506996E7
202305,경기도,외국인방문자(c),223854.0
202305,경기도,외부방문자(b+c),5.3730849E7
202305,경기도,전체방문자(a+b+c),2.67728497E8
202305,강원도,현지인방문자(a),3.1960142E7
202305,강원도,외지인방문자(b),1.2463906E7
202305,강원도,외국인방문자(c),35311.0
202305,강원도,외부방문자(b+c),1.2499217E7
202305,강원도,전체방문자(a+b+c),4.4459358E7
202305,충청북도,현지인방문자(a),2.7508138E7
202305,충청북도,외지인방문자(b),9818924.0
202305,충청북도,외국인방문자(c),23064.0
202305,충청북도,외부방문자(b+c),9841989.0
202305,충청북도,전체방문자(a+b+c),3.7350127E7
202305,충청남도,현지인방문자(a),3.6316259E7
202305,충청남도,외지인방문자(b),1.4439698E7
202305,충청남도,외국인방문자(c),38270.0
202305,충청남도,외부방문자(b+c),1.4477968E7
202305,충청남도,전체방문자(a+b+c),5.0794227E7
202305,전라북도,현지인방문자(a),3.3851139E7
202305,전라북도,외지인방문자(b),8218654.0
202305,전라북도,외국인방문자(c),21153.0
202305,전라북도,외부방문자(b+c),8239808.0
202305,전라북도,전체방문자(a+b+c),4.2090947E7
202305,전라남도,현지인방문자(a),3.2342597E7
202305,전라남도,외지인방문자(b),1.1478579E7
202305,전라남도,외국인방문자(c),26700.0
202305,전라남도,외부방문자(b+c),1.1505279E7
202305,전라남도,전체방문자(a+b+c),4.3847876E7
202305,경상북도,현지인방문자(a),4.7718349E7
202305,경상북도,외지인방문자(b),1.5863477E7
202305,경상북도,외국인방문자(c),31265.0
202305,경상북도,외부방문자(b+c),1.5894742E7
202305,경상북도,전체방문자(a+b+c),6.3613091E7
202305,경상남도,현지인방문자(a),5.4368685E7
202305,경상남도,외지인방문자(b),1.3463142E7
202305,경상남도,외국인방문자(c),49981.0
202305,경상남도,외부방문자(b+c),1.3513123E7
202305,경상남도,전체방문자(a+b+c),6.7881808E7
202305,제주특별자치도,현지인방문자(a),1.792798E7
202305,제주특별자치도,외지인방문자(b),5146428.0
202305,제주특별자치도,외국인방문자(c),57371.0
202305,제주특별자치도,외부방문자(b+c),5203799.0
202305,제주특별자치도,전체방문자(a+b+c),2.3131779E7
202306,서울특별시,현지인방문자(a),1.38053209E8
202306,서울특별시,외지인방문자(b),4.7057941E7
202306,서울특별시,외국인방문자(c),688881.0
202306,서울특별시,외부방문자(b+c),4.7746822E7
202306,서울특별시,전체방문자(a+b+c),1.85800031E8
202306,부산광역시,현지인방문자(a),4.4348605E7
202306,부산광역시,외지인방문자(b),1.1523799E7
202306,부산광역시,외국인방문자(c),174716.0
202306,부산광역시,외부방문자(b+c),1.1698515E7
202306,부산광역시,전체방문자(a+b+c),5.604712E7
202306,대구광역시,현지인방문자(a),3.4393194E7
202306,대구광역시,외지인방문자(b),7660860.0
202306,대구광역시,외국인방문자(c),28606.0
202306,대구광역시,외부방문자(b+c),7689465.0
202306,대구광역시,전체방문자(a+b+c),4.208266E7
202306,인천광역시,현지인방문자(a),3.9969314E7
202306,인천광역시,외지인방문자(b),1.3956943E7
202306,인천광역시,외국인방문자(c),373896.0
202306,인천광역시,외부방문자(b+c),1.4330839E7
202306,인천광역시,전체방문자(a+b+c),5.4300153E7
202306,광주광역시,현지인방문자(a),2.0442856E7
202306,광주광역시,외지인방문자(b),5254522.0
202306,광주광역시,외국인방문자(c),10066.0
202306,광주광역시,외부방문자(b+c),5264588.0
202306,광주광역시,전체방문자(a+b+c),2.5707444E7
202306,대전광역시,현지인방문자(a),2.0860749E7
202306,대전광역시,외지인방문자(b),6603320.0
202306,대전광역시,외국인방문자(c),14719.0
202306,대전광역시,외부방문자(b+c),6618040.0
202306,대전광역시,전체방문자(a+b+c),2.7478789E7
202306,울산광역시,현지인방문자(a),1.694643E7
202306,울산광역시,외지인방문자(b),3935680.0
202306,울산광역시,외국인방문자(c),26030.0
202306,울산광역시,외부방문자(b+c),3961710.0
202306,울산광역시,전체방문자(a+b+c),2.0908139E7
202306,세종특별자치시,현지인방문자(a),5639536.0
202306,세종특별자치시,외지인방문자(b),2207464.0
202306,세종특별자치시,외국인방문자(c),4406.0
202306,세종특별자치시,외부방문자(b+c),2211870.0
202306,세종특별자치시,전체방문자(a+b+c),7851406.0
202306,경기도,현지인방문자(a),1.98207054E8
202306,경기도,외지인방문자(b),5.0799192E7
202306,경기도,외국인방문자(c),275411.0
202306,경기도,외부방문자(b+c),5.1074604E7
202306,경기도,전체방문자(a+b+c),2.49281658E8
202306,강원도,현지인방문자(a),3.1381826E7
202306,강원도,외지인방문자(b),1.225602E7
202306,강원도,외국인방문자(c),34268.0
202306,강원도,외부방문자(b+c),1.2290288E7
202306,강원도,전체방문자(a+b+c),4.3672114E7
202306,충청북도,현지인방문자(a),2.4325511E7
202306,충청북도,외지인방문자(b),9187822.0
202306,충청북도,외국인방문자(c),29499.0
202306,충청북도,외부방문자(b+c),9217321.0
202306,충청북도,전체방문자(a+b+c),3.3542832E7
202306,충청남도,현지인방문자(a),3.3209928E7
202306,충청남도,외지인방문자(b),1.336187E7
202306,충청남도,외국인방문자(c),47016.0
202306,충청남도,외부방문자(b+c),1.3408886E7
202306,충청남도,전체방문자(a+b+c),4.6618814E7
202306,전라북도,현지인방문자(a),3.0679638E7
202306,전라북도,외지인방문자(b),7425761.0
202306,전라북도,외국인방문자(c),23298.0
202306,전라북도,외부방문자(b+c),7449059.0
202306,전라북도,전체방문자(a+b+c),3.8128697E7
202306,전라남도,현지인방문자(a),3.0745078E7
202306,전라남도,외지인방문자(b),1.0039306E7
202306,전라남도,외국인방문자(c),31422.0
202306,전라남도,외부방문자(b+c),1.0070728E7
202306,전라남도,전체방문자(a+b+c),4.0815806E7
202306,경상북도,현지인방문자(a),4.2157742E7
202306,경상북도,외지인방문자(b),1.4257464E7
202306,경상북도,외국인방문자(c),31833.0
202306,경상북도,외부방문자(b+c),1.4289296E7
202306,경상북도,전체방문자(a+b+c),5.6447038E7
202306,경상남도,현지인방문자(a),5.1537318E7
202306,경상남도,외지인방문자(b),1.2251466E7
202306,경상남도,외국인방문자(c),57826.0
202306,경상남도,외부방문자(b+c),1.2309293E7
202306,경상남도,전체방문자(a+b+c),6.3846611E7
202306,제주특별자치도,현지인방문자(a),1.7216465E7
202306,제주특별자치도,외지인방문자(b),4972198.0
202306,제주특별자치도,외국인방문자(c),80907.0
202306,제주특별자치도,외부방문자(b+c),5053105.0
202306,제주특별자치도,전체방문자(a+b+c),2.226957E7
