XGBClassifier의 P(y=1),LGBMClassifier의 P(y=1),CatBoostClassifier의 P(y=1),평균 P(y=1)의 확률,prediction_0.22,actual,confusion
0.55638164,0.5882780614523883,0.5863778011768548,0.577012501815898,1,0,FP
0.0048318976,1.4981358938717172e-06,0.12446111636723374,0.043098170687878225,0,0,TN
0.0033828185,4.153742453226981e-07,0.693941350128175,0.2324415280143262,1,0,FP
0.15512174,0.04702251347083467,0.6016361966872696,0.267926817945717,1,0,FP
0.00076029554,3.442094221701113e-08,0.033878554199665255,0.011546294721786152,0,0,TN
0.06823495,0.016112558892886677,0.557738769962035,0.214028759719651,0,0,TN
0.0014943263,2.4502890834557397e-06,0.17394763585317521,0.05848147080725244,0,0,TN
0.0021105774,1.4565313445894503e-07,0.5222412740129304,0.17478399902910924,0,0,TN
0.8670504,0.20014933274946306,0.8582925965966146,0.6418307795543647,1,0,FP
0.053867467,0.9374023347238752,0.4625987445552781,0.48462284867563804,1,1,TP
0.055948723,0.018042922049223944,0.2269336728739176,0.10030843934357264,0,0,TN
0.058509544,0.002993392599235538,0.36120625345040125,0.14090306319591012,0,0,TN
0.022813322,1.0865632770890689e-06,0.40048541436596097,0.14109994098393178,0,1,FN
0.0063554505,0.00030012848978447647,0.19225853357751888,0.0663047041853101,0,1,FN
0.3439022,0.9427591308038513,0.5133409397746725,0.600000757012986,1,0,FP
0.028928772,9.15086787157595e-05,0.2909653282414855,0.10666186951174322,0,0,TN
0.9958016,0.9999091894653767,0.881627367581321,0.9591127282275512,1,1,TP
0.007709548,0.0003601773628074933,0.3226529862403558,0.110240903826825,0,1,FN
0.09603683,0.003975278770213794,0.4530757458327207,0.18436261788576336,0,1,FN
0.93272287,0.9983472426593007,0.7094384167182011,0.8801695086375628,1,0,FP
0.002085339,2.148750580593958e-06,0.2194709871738557,0.0738528249898628,0,1,FN
0.16005947,0.014433434657052163,0.4294783619872474,0.2013237545341152,0,1,FN
0.041543514,0.0001862246168113545,0.07646125952892709,0.03939699922739723,0,0,TN
0.012474107,0.00024243067510081333,0.26501023509168276,0.09257559079716869,0,1,FN
0.27088356,0.9302190177404913,0.36018201226347063,0.5204281967282087,1,0,FP
0.691402,0.7821484780604474,0.8551466505678813,0.77623238223285,1,0,FP
0.89319927,0.9731576071956992,0.4091107489393024,0.7584892070460686,1,0,FP
0.10146381,0.008542128632836234,0.6819478552618896,0.263984597834713,1,0,FP
0.012658988,0.00011551903653624676,0.3938785811701623,0.13555102944410694,0,0,TN
0.9013126,0.9823748975272478,0.6461217005216975,0.8432697292314436,1,1,TP
0.33167714,0.07779777472398555,0.22427705350070307,0.21125065567669266,0,0,TN
0.0010437315,0.00041102746797761305,0.32632914421306114,0.10926130104806016,0,0,TN
0.18357752,0.00012349928406278702,0.4273810201813998,0.20369401403364082,0,0,TN
0.20995368,0.0012624795288985996,0.4239695646227828,0.21172857492872665,0,0,TN
0.039616518,0.00010438058547387399,0.5205996036858953,0.18677350066465861,0,0,TN
0.00068193104,1.2086844357365379e-06,0.3133653659809968,0.10468283523398568,0,0,TN
0.0013016535,3.0999958256592126e-07,0.0834940669374954,0.028265343462477634,0,0,TN
0.023825023,0.0004839558621014504,0.2724177923529132,0.09890892384610404,0,0,TN
0.030515462,2.480179491788962e-05,0.2671509411846316,0.09923040171321999,0,0,TN
0.015594,0.00491517866163924,0.33421126356294667,0.11824014740712242,0,0,TN
0.0051940843,2.285419635735524e-05,0.25218153340053373,0.0857994906166844,0,0,TN
0.020339346,0.001082331830947804,0.47456022133615194,0.16532729957552586,0,0,TN
0.0008733585,9.862081503102875e-07,0.3432941753360422,0.11472284001898514,0,0,TN
0.8949861,0.9970875910566065,0.8121626137146205,0.9014120992718361,1,0,FP
0.009024462,8.003863840281034e-07,0.16736514929230664,0.05879680380333511,0,0,TN
0.6336198,0.38787295228813395,0.7024716104471366,0.5746547826813694,1,1,TP
0.6991702,0.3072351342794908,0.7068948564764606,0.5711000543234864,1,1,TP
0.0003231982,7.1834743963993485e-09,0.19394998585517914,0.06475773041683285,0,0,TN
0.16091561,0.008920792347232078,0.4265234981301919,0.19878663455062084,0,0,TN
0.1412627,0.001651073211296013,0.2441334124512148,0.12901572695193383,0,0,TN
0.990965,0.9997656400976779,0.5459839885742064,0.8455715458025136,1,1,TP
0.01692866,0.004687707123393935,0.332164671903398,0.11792701292626774,0,0,TN
0.9889271,0.9999846600661656,0.6355229896424442,0.8748115918797987,1,1,TP
0.03558211,0.002438919640662734,0.381286896009717,0.13976930864537956,0,0,TN
0.017402103,0.0015294772083861248,0.5254528756854806,0.18146148535487308,0,1,FN
0.3959524,0.001613377029214084,0.7726266855348524,0.39006415536981537,1,0,FP
0.30683824,0.3098776933611146,0.4573695289556083,0.3580284888388252,1,1,TP
0.9907438,0.9858828856912965,0.32684134115539315,0.767822680915195,1,1,TP
0.00040669675,4.27325428458186e-06,0.28223955491801794,0.09421684164149398,0,0,TN
0.010719709,0.0014456699973562084,0.5484695907481788,0.18687832328129136,0,0,TN
0.663663,0.7384536035678441,0.31685775663619636,0.5729914632915852,1,0,FP
0.045837693,0.0350605781925039,0.1960215290049791,0.09230660003795876,0,0,TN
0.79310066,0.21736098433974668,0.38616420440928656,0.46554194794264037,1,0,FP
0.015319289,0.0020178213001713447,0.2455127088901725,0.08761660629953781,0,0,TN
0.06303947,0.0007666826517704126,0.5396208446545335,0.20114233134833492,0,0,TN
0.07242445,0.5756266027074755,0.41451726748598616,0.3541894397400154,1,0,FP
0.21578057,0.5434711226700228,0.8140599307419584,0.5244372081716925,1,0,FP
0.022644293,7.386627623985995e-05,0.46641266831810624,0.16304360905251536,0,0,TN
0.009291247,9.589913204868209e-05,0.09674375227890876,0.03537696629189129,0,0,TN
0.45805347,0.2737893323211472,0.2985789537394842,0.3434739185728431,1,1,TP
0.00736072,6.994407143489736e-06,0.3341968368253977,0.11385485043606935,0,0,TN
0.027950358,0.0005492375767335392,0.4598429455433549,0.16278084692194617,0,0,TN
0.5872824,0.9931678799277763,0.3807626548984482,0.6537376513436455,1,0,FP
0.055046648,0.002785091752591883,0.3652064761144205,0.14101273855136884,0,0,TN
0.09769421,0.23964655150942285,0.4035173384521929,0.24695270022325233,1,1,TP
0.4004128,0.9184926479432834,0.6740398985285729,0.6643151147999043,1,0,FP
0.0016342198,7.91347125078926e-06,0.3847058676407214,0.1287826669632475,0,0,TN
0.0007816465,4.020093180638294e-09,0.35312040190069954,0.11796735081434014,0,0,TN
0.002594167,8.610069361165592e-05,0.23651876229554508,0.07973300996337311,0,0,TN
0.005528795,3.8925633387839394e-05,0.3676536928616298,0.12440713785407953,0,0,TN
0.08967349,0.025963580800409027,0.3546071511902549,0.15674807377428768,0,0,TN
0.026919778,0.0005411585101047883,0.12298956435283714,0.05015016709978809,0,0,TN
0.47912627,0.8362658369926833,0.6938803395878368,0.6697574837220813,1,1,TP
0.9174146,0.9214556531330014,0.8799327187891065,0.9062676591798771,1,0,FP
0.0042162226,4.4211600084556116e-05,0.20487891660981494,0.06971311692269001,0,0,TN
0.21289815,0.0015720627121110647,0.6754597785911707,0.2966433304632282,1,0,FP
0.9879909,0.9995738767090979,0.7802906603557775,0.9226184842800582,1,1,TP
0.012785704,2.868271732605098e-06,0.3945684009169181,0.13578565768792505,0,0,TN
0.34910762,0.003914839786747417,0.6842387632642781,0.34575374205043546,1,0,FP
0.23194091,0.2216227547789402,0.3617809657417296,0.271781543580272,1,0,FP
0.016305575,1.7124157497365302e-05,0.3540928239342347,0.12347184107966774,0,0,TN
0.35480383,0.21170536679697466,0.34234797564201336,0.3029523909413987,1,0,FP
0.9588823,0.9727592093694944,0.6406287521200326,0.8574234112443423,1,0,FP
0.011832741,0.000539831453383282,0.08374060664078946,0.032037726394445985,0,0,TN
0.0034954352,2.401335264947051e-07,0.3503232438845181,0.11793963974949284,0,0,TN
0.6998674,0.9975242525533573,0.47384438135246687,0.7237453537516382,1,0,FP
0.39034265,0.00780708019771191,0.18037374620106675,0.1928411597321592,0,0,TN
0.21805665,0.13877327286754054,0.17000068328880294,0.1756102017086646,0,0,TN
0.4929452,0.012431681345718522,0.4597515471482774,0.3217094742461269,1,1,TP
0.022781841,4.080517196712368e-05,0.20283915728290985,0.07522060130392236,0,0,TN
0.050627936,0.0003738235857807737,0.11079885467746406,0.05393353798033721,0,0,TN
0.16945179,0.0001853370641955409,0.1723190287133832,0.11398538461513215,0,0,TN
0.29240018,0.051613077340452666,0.654556475939251,0.33285657819106373,1,1,TP
0.0016959194,1.9075762119722053e-06,0.16941575105822707,0.057037859355705454,0,0,TN
0.08957565,0.09111905096759931,0.6252558471826583,0.26865018215268593,1,0,FP
0.13053891,0.07982303947553723,0.45629101839151814,0.22221765616480682,1,0,FP
0.001924472,8.342325254354685e-06,0.13574014373716517,0.04589098603616807,0,0,TN
0.0053301067,6.440844749325779e-05,0.22864006629912564,0.07801152715192379,0,0,TN
0.09640306,0.00907231238885671,0.6122079084813482,0.23922776107126745,1,0,FP
0.3810317,0.14623422032070083,0.29957476705305985,0.2756135598006021,1,1,TP
0.014084065,3.510578754167923e-06,0.09784499192403331,0.03731085594526542,0,1,FN
0.00072843523,2.21192166481907e-05,0.11992000113507381,0.04022351852800868,0,0,TN
0.060714867,0.07368544128683842,0.24694871748136887,0.12711634191140547,0,0,TN
0.98062265,0.9987995301797428,0.8871467970192638,0.9555229921306055,1,1,TP
0.0007672405,4.843137320034913e-09,0.18949061078691476,0.06341928536848321,0,0,TN
0.0013085447,9.302574336340401e-08,0.1348834196673345,0.04539735244946944,0,0,TN
0.5370044,0.019668795169185193,0.2715374455846701,0.2760702173248019,1,1,TP
0.6369663,0.8604455090484,0.5038322181658217,0.667081338434658,1,1,TP
0.49764627,0.030905115278656876,0.7604195395442375,0.429656975668453,1,0,FP
0.29459637,0.05362819215257067,0.3415297660252574,0.22991811073756988,1,0,FP
0.08437634,0.2093035310957112,0.19717091441722465,0.16361692936918648,0,0,TN
0.66075236,0.22131906735924747,0.4663205468570278,0.449463990089558,1,0,FP
0.8469022,0.9987526712248631,0.9143687715076273,0.9200078781238124,1,0,FP
0.9665894,0.9989377027600962,0.7845413325449198,0.9166894755121842,1,0,FP
0.13504077,0.015725636008340642,0.46381014494113637,0.20485885196364048,0,0,TN
0.000258761,4.0430258762060754e-09,0.16057804794993552,0.053612270995133,0,0,TN
0.09029368,0.005425917266035142,0.3320201961212655,0.14257993216632275,0,0,TN
0.031126667,0.0008259864930669755,0.7353895852352742,0.25578074618081,1,0,FP
0.657251,0.8055142645157284,0.8482634693792603,0.7703429114331156,1,0,FP
0.019578908,0.0004517121338396407,0.26458856086353294,0.0948730602120536,0,0,TN
0.0039155395,2.8914058687900065e-06,0.1441579059196666,0.0493587789341853,0,0,TN
0.0004996722,1.7403696860316698e-07,0.2998327652014185,0.10011087047886319,0,0,TN
0.20194317,0.13211946603173796,0.35538546196319226,0.2298160339998283,1,0,FP
0.012197637,2.0051338324695287e-05,0.2143848142898806,0.07553416754246504,0,0,TN
0.05638869,0.0021034371902162096,0.033408451329740976,0.030633526529217598,0,0,TN
0.0010678275,1.94639321930753e-08,0.24826046326991053,0.08310943672984739,0,0,TN
0.0010058072,5.368509619601321e-07,0.3906731795436729,0.13055984119587702,0,0,TN
0.04222314,0.043274872588708296,0.36619473784769047,0.15056425034458074,0,0,TN
0.0025958167,8.666981379140426e-06,0.3222551660634908,0.10828654992792448,0,0,TN
0.1983798,0.03476001516945174,0.2148170431847511,0.14931895269260934,0,0,TN
0.005151467,6.676231342660937e-05,0.12650534719738238,0.04390785881431891,0,0,TN
0.65702087,0.1136758707692785,0.8024262579674012,0.5243743318691866,1,0,FP
0.023002524,0.02442295695927413,0.13349404839029755,0.06030650975948412,0,0,TN
0.0005444532,2.8444880165145497e-08,0.018986543150674218,0.006510341603314242,0,0,TN
0.00016646521,1.2849756096586496e-11,0.04596241026009556,0.015376291827037508,0,0,TN
0.016068688,0.0012597277705177247,0.21917999818040337,0.07883613787113446,0,1,FN
0.41796786,0.679575088099002,0.6853893781704358,0.5943107740665887,1,0,FP
0.07328063,0.0042991354967343584,0.12316405535093441,0.06691460778118297,0,0,TN
0.022380576,2.4470295594330322e-05,0.48927106103182216,0.17055870228836603,0,0,TN
0.07495834,0.4309379125417744,0.4668374394535353,0.3242445637762813,1,0,FP
0.06733884,0.009357699644533443,0.5574831908223413,0.21139324321339725,0,0,TN
0.060043823,0.0011418141951430375,0.3408106458115511,0.1339987609935536,0,0,TN
0.25546944,0.10730643711541174,0.3105860984076153,0.22445399231230215,1,0,FP
0.022620922,0.0003105178435327929,0.28360230403563375,0.10217791461122638,0,0,TN
0.024908502,0.0001763732907171313,0.4206373384112285,0.14857407111893634,0,0,TN
0.03017554,0.0003587680434326333,0.1235294406329833,0.05135458309088755,0,0,TN
0.939156,0.9996092479726522,0.8319184830444604,0.9235612422876357,1,1,TP
0.019877667,2.9190100280266736e-05,0.5903109737819479,0.20340594349657573,0,0,TN
0.096414655,0.008587949786470648,0.5480340952829204,0.21767890017213243,0,0,TN
0.008699632,0.006412916753680947,0.44200889111381486,0.15237381337242278,0,0,TN
0.030725168,0.006228436431405536,0.6268747001232003,0.2212761015396142,1,0,FP
0.011402197,1.0549090976067146e-05,0.43158372920654814,0.14766549182656757,0,0,TN
0.0023467666,6.972266142412731e-06,0.07327035722789314,0.025208032046995663,0,0,TN
0.017804865,0.0007408450391313005,0.1372663332250496,0.051937347686065595,0,0,TN
0.0010559432,8.665074864411219e-06,0.14813582034656833,0.0497334762063345,0,0,TN
0.64890045,0.009346268405024224,0.5165417178035213,0.3915961451615053,1,0,FP
0.004596444,6.15442285087352e-05,0.17137409547417493,0.058677361183168485,0,0,TN
0.046461508,9.698543086035334e-05,0.2516855717816291,0.09941468829684046,0,0,TN
0.0021912656,0.0007727998234487901,0.4603872357869718,0.1544504337299112,0,0,TN
0.054794274,0.02893053091376934,0.3034283027601802,0.12905103598149467,0,0,TN
0.00043783057,9.264778603801414e-09,0.1672960271976077,0.05591128901239894,0,0,TN
0.0019200925,3.834210448027739e-07,0.15483744590891646,0.052252640610546276,0,0,TN
0.065193355,0.0008760654368159092,0.6474566721300102,0.2378420308834306,1,0,FP
0.0011154084,6.652651587309056e-08,0.07963899316524517,0.026918156022850543,0,0,TN
0.0032970058,0.00011151996224438334,0.1882820482035979,0.06389685798196117,0,0,TN
0.012690745,0.00020346795222369528,0.19584794260444427,0.06958071861692068,0,0,TN
0.007997405,7.539027172428999e-06,0.2468667238017851,0.08495722253764056,0,0,TN
0.0039986144,7.685059372292685e-05,0.040602859368979206,0.01489277478156697,0,0,TN
0.001077365,7.195926995524362e-07,0.38193270644632576,0.12767026368426534,0,0,TN
0.024106992,6.306028880360977e-05,0.04696938605547582,0.023713146250970887,0,0,TN
0.0017258542,3.57164968257815e-05,0.11292975176479918,0.03823044083244207,0,0,TN
0.020661796,0.0002599083473926167,0.39844683136297554,0.13978951174073664,0,1,FN
0.009151557,0.00016540924083000922,0.21193625590376242,0.07375107420167323,0,0,TN
0.91915494,0.9973002066710248,0.6209634875080076,0.8458062120715691,1,0,FP
0.0034262987,7.716314726562701e-07,0.14058313739388884,0.0480034025857665,0,0,TN
0.862598,0.07014105118615634,0.8538069892769409,0.5955153474733456,1,0,FP
0.0020618918,1.691967317738514e-06,0.4682473029699785,0.1567702955908264,0,1,FN
0.99153215,0.9910566458147931,0.447358728913454,0.8099825072196473,1,0,FP
0.09193282,0.0009302209956312785,0.4310316082612222,0.17463154918347498,0,1,FN
0.0008577936,4.143325944083849e-08,0.304569073712611,0.10180896958516071,0,0,TN
0.04230409,0.04962100298353067,0.5870029431967927,0.22630934577861747,1,0,FP
0.79258144,0.9691098139645413,0.6225808061806598,0.7947573530544836,1,0,FP
0.7994247,0.976814389975438,0.8727318573303817,0.8829903183984588,1,0,FP
0.01783896,2.203402900082601e-05,0.41383085455767776,0.1438972830333837,0,0,TN
7.4048345e-05,4.17168298458456e-07,0.0434301653178451,0.014501543610276573,0,0,TN
0.11472531,0.0005209745099393302,0.2414109043771395,0.11888572850573781,0,0,TN
0.00062718627,1.2085069758727995e-08,0.11359408978138232,0.03807376271074205,0,0,TN
0.008521646,0.0005973401012981133,0.49318285997679584,0.16743394877976972,0,0,TN
0.024137817,0.003905782820880554,0.4306316766034143,0.15289175891583423,0,0,TN
0.0020340686,4.658770760407853e-05,0.14931557300490403,0.05046540976192479,0,0,TN
0.13432573,0.034937298571195055,0.4797053877396881,0.21632280471042653,0,0,TN
0.0029856395,2.747586258668985e-06,0.12783189644834117,0.04360676117741253,0,0,TN
0.07392356,0.03828910368799116,0.24876981174962987,0.1203274911447903,0,0,TN
0.15411304,0.0011242377427600665,0.21393317029908782,0.1230568158053998,0,0,TN
0.03754881,0.000804569671152862,0.05694717346770173,0.031766851127487054,0,0,TN
0.00033013354,2.443307685392122e-09,0.038046714700050326,0.012792283560528514,0,0,TN
0.0020430915,2.968019946111668e-05,0.38850604752635753,0.13019293972833948,0,0,TN
0.00032911505,2.1836202444208833e-08,0.07247259974916698,0.024267245545016705,0,0,TN
0.55775213,0.9746591907652115,0.6501130888700186,0.7275081373503339,1,0,FP
0.032696888,0.006112329520455402,0.5445189587116903,0.19444272536096904,0,0,TN
0.02673744,8.470015519803824e-07,0.15874680167375282,0.061828363017592876,0,0,TN
0.88893956,0.7385302812938457,0.5586891709211207,0.7287196705582176,1,0,FP
0.024605917,0.0034283799079605375,0.4479299970019137,0.15865476457429672,0,0,TN
0.0012113716,1.2985438438824502e-05,0.30795454907286396,0.10305963537778369,0,0,TN
0.005830785,0.0012316866212877073,0.23202414173759942,0.0796955377176101,0,0,TN
0.03891455,4.329785946552803e-08,0.5201734541256134,0.18636268250642316,0,0,TN
0.015901286,4.15209123850455e-06,0.41383043035113787,0.14324528953245394,0,0,TN
0.22130616,0.0007162082653235741,0.1494042893433918,0.1238088859003564,0,0,TN
0.0008037122,1.520065927572633e-06,0.11995817114773143,0.04025446779567469,0,0,TN
0.0003902741,8.86401040508305e-07,0.06037497365102201,0.020255378050999823,0,0,TN
0.00047904302,7.866372366626529e-10,0.2701692945090168,0.09021611277349299,0,0,TN
0.05319749,5.3300318409706584e-08,0.15359265297659536,0.06893006482188578,0,0,TN
0.0632638,0.00010325551525708758,0.37139699740933935,0.14492135221502356,0,0,TN
0.012541147,8.95686149813802e-05,0.15064326669685607,0.05442466075359035,0,1,FN
0.017580664,0.0006178887341552648,0.3618180317013554,0.12667219474028302,0,0,TN
0.11961192,0.00358998286745915,0.3233046088668797,0.14883550355352596,0,0,TN
0.03888164,0.04618938719077257,0.6030606836137722,0.22937723722861492,1,0,FP
0.072731756,0.0002038785455129305,0.570031680025167,0.21432243808152177,0,0,TN
0.0003772603,6.987991588408744e-11,0.35131903724073404,0.1172320992015528,0,0,TN
0.07670386,0.0023739858235683237,0.3397493342193681,0.13960906046623933,0,0,TN
0.61227006,0.4918226439246869,0.6280655578969722,0.5773860863410148,1,0,FP
0.939156,0.9996092479726522,0.8319184830444604,0.9235612422876357,1,1,TP
0.7143863,0.49915506575674073,0.20614561965879638,0.4732289899222953,1,0,FP
0.07268932,0.00011693188889653802,0.6561673847117768,0.2429912112558262,1,0,FP
0.834624,0.7917738656992375,0.5355769279116096,0.7206582620179773,1,0,FP
0.1546004,0.03140494619282053,0.48101299490527655,0.22233944595015154,1,1,TP
0.031683225,0.0007643006583001576,0.27006353144945927,0.10083701909747948,0,0,TN
0.31444535,0.26326801741571,0.6181410472975846,0.3986181371023838,1,0,FP
0.9802413,0.9984369116786888,0.7748894618238723,0.9178558907260328,1,0,FP
0.0047813584,0.0006502450580974425,0.11936999670596683,0.041600533391245746,0,0,TN
0.0072113373,8.668406303479162e-06,0.17845671464463586,0.0618922401275406,0,1,FN
0.009193364,1.7068070495438568e-05,0.47699060215412514,0.16206701127469994,0,0,TN
0.016460594,3.1745651425577396e-05,0.15376354701037423,0.05675196215053857,0,0,TN
0.023550099,3.6755816850670117e-06,0.27830587287144715,0.10061988240501613,0,0,TN
0.46285373,0.0010331704708385992,0.6687727479850682,0.37755321606026365,1,0,FP
0.0010772316,1.897796269599511e-06,0.09664186480116413,0.032573664733081896,0,1,FN
0.04458419,0.0034863029688528024,0.48423347038929754,0.17743465398948854,0,1,FN
0.004566244,4.027202973828317e-05,0.5716643333103633,0.19209028306326545,0,0,TN
0.9051781,0.44827097962063944,0.43313794871701916,0.5955290193368876,1,0,FP
0.02813289,0.00016908199523051843,0.15202847215620355,0.06011014785707605,0,1,FN
0.10703969,0.00041004793734844623,0.37149777704161036,0.159649171665553,0,0,TN
0.012540657,0.010817786291266285,0.47541105568424,0.1662564996829219,0,0,TN
0.014566267,2.176559340749097e-07,0.05718266780702511,0.023916384124066953,0,0,TN
0.47220892,0.38099750929563697,0.6760706931290716,0.5097590398552231,1,0,FP
0.3027313,0.9142495465836062,0.23947403102053952,0.48548496098831323,1,1,TP
0.67989147,0.24942985691755687,0.5288588011759494,0.4860600417293092,1,0,FP
0.32680956,0.6677612382385145,0.6130353548044712,0.5358687161117052,1,0,FP
0.012528003,3.067809351455598e-05,0.5697237364037826,0.19409413923024507,0,0,TN
0.019200929,0.00024205073344204543,0.167669546865399,0.06237084203602548,0,0,TN
0.0063179294,1.7141651809797773e-08,0.0646448762417146,0.023654274249369084,0,0,TN
0.61551833,0.00012850885296304129,0.26201187106315466,0.29255290381460924,1,0,FP
0.012504423,0.009920433527159373,0.4497861955871446,0.1574036840504918,0,0,TN
0.011456601,0.0007818302534039787,0.18685473734023703,0.06636438963844608,0,1,FN
0.004063855,2.987352867344909e-09,0.03558969828446743,0.01321785206571825,0,0,TN
0.0027413734,3.910739809639448e-06,0.12259172172180419,0.04177900194617821,0,0,TN
0.01207466,0.00016124855747260336,0.3711546653540344,0.12779685783000308,0,0,TN
0.17887701,0.09885721980857154,0.3829669548331762,0.22023372852775105,1,0,FP
0.00074486644,1.7883894210756726e-05,0.42911647407678494,0.14329307480368944,0,0,TN
0.00022669166,1.4824172880851341e-07,0.03316321208387473,0.011130017327294616,0,0,TN
0.045486383,0.0014984661508710146,0.5785495138601372,0.20851145438369845,0,0,TN
0.19922535,0.04251790298852982,0.5332280783838749,0.2583237775289378,1,0,FP
0.12228022,0.04598833269754421,0.586745259416133,0.2516712699402781,1,0,FP
0.02648054,0.0014818255850177883,0.254090407106251,0.09401759110815681,0,0,TN
0.9146387,0.9954585957044406,0.5662209742232321,0.8254394226762388,1,0,FP
